Shipment Date,CountryName,Product,BDS$_Value,,,,,,,
08-Sep-14,Canada,RUM,"$219,277.90",,,,,,,
09-Sep-14,United States,SAILS,"$6,040.00",,,,,,,
09-Sep-14,United States,SAILS,"$6,040.00",,,,,,,
09-Sep-14,Canada,RUM,"$130,253.54",,,,,,,
10-Sep-14,Canada,AVOCADOS,"$2,050.00",,,,,,,
11-Sep-14,United States,RESISTORS,"$494,795.22",,,,,,,
12-Sep-14,United States,SAILS,$908.00,,,,,,,
12-Sep-14,United States,SAILS,"$2,705.80",,,,,,,
12-Sep-14,United States,SAILS,"$39,000.00",,,,,,,
12-Sep-14,United States,RUM,"$350,881.62",,,,,,,
12-Sep-14,United States,RUM,"$633,764.32",,,,,,,
12-Sep-14,United States,TORTUGA RUM CAKES,"$138,567.60",,,,,,,
15-Sep-14,United States,BREADFRUIT,"$2,500.00",,,,,,,
15-Sep-14,United States,RUM,"$88,937.40",,,,,,,
15-Sep-14,United States,RUM,"$119,304.72",,,,,,,
15-Sep-14,Canada,CUT FLOWERS,$573.00,,,,,,,
15-Sep-14,Canada,CUT FLOWERS,$587.24,,,,,,,
15-Sep-14,Canada,BREADFRUIT,"$2,500.00",,,,,,,
17-Sep-14,United States,RUM,"$264,133.90",,,,,,,
17-Sep-14,United States,RESISTORS,"$225,598.80",,,,,,,
19-Sep-14,United States,RUM,"$917,694.20",,,,,,,
22-Sep-14,United States,UNSWEETENED BISCUITS,"$39,290.52",,,,,,,
22-Sep-14,United States,BREADFRUIT,"$2,500.00",,,,,,,
22-Sep-14,United States,SWEETENED BISCUITS,"$46,849.80",,,,,,,
22-Sep-14,United States,RUM,"$74,238.22",,,,,,,
22-Sep-14,Canada,RUM,"$46,820.48",,,,,,,
22-Sep-14,Canada,RUM,"$200,072.92",,,,,,,
22-Sep-14,Canada,CUT FLOWERS,$573.00,,,,,,,
22-Sep-14,Canada,CUT FLOWERS,$656.25,,,,,,,
23-Sep-14,United States,SAILS,"$7,040.00",,,,,,,
23-Sep-14,United States,SAILS,"$1,245.04",,,,,,,
23-Sep-14,United States,SAILS,"$17,019.18",,,,,,,
23-Sep-14,United States,TORTUGA RUM CAKES,"$137,905.20",,,,,,,
23-Sep-14,Canada,RUM,$955.68,,,,,,,
23-Sep-14,Canada,AVOCADOS,"$2,500.00",,,,,,,
24-Sep-14,United States,RUM,"$43,035.44",,,,,,,
24-Sep-14,United States,RESISTORS,"$133,817.44",,,,,,,
24-Sep-14,United States,USED MOTOR OIL,"$2,400.00",,,,,,,
24-Sep-14,Canada,RUM,"$181,687.12",,,,,,,
24-Sep-14,Canada,RUM,"$219,098.86",,,,,,,
26-Sep-14,United States,BREADFRUIT,"$2,500.00",,,,,,,
26-Sep-14,United States,RUM,"$235,296.00",,,,,,,
26-Sep-14,Canada,BREADFRUIT,"$2,250.00",,,,,,,
29-Sep-14,United States,SAILS,"$9,913.48",,,,,,,
29-Sep-14,United States,RUM,"$103,872.40",,,,,,,
29-Sep-14,United States,RUM,"$131,849.08",,,,,,,
29-Sep-14,United States,RUM,"$119,304.72",,,,,,,
29-Sep-14,Canada,CUT FLOWERS,"$1,781.50",,,,,,,
29-Sep-14,Canada,CUT FLOWERS,"$1,906.25",,,,,,,
30-Sep-14,United States,SWEETENED BISCUITS,"$40,077.60",,,,,,,
30-Sep-14,United States,SAILS,"$5,010.12",,,,,,,
30-Sep-14,United States,SAILS,"$4,647.54",,,,,,,
30-Sep-14,United States,SAILS,"$1,222.72",,,,,,,
30-Sep-14,United States,SAILS,"$4,959.08",,,,,,,
30-Sep-14,United States,SAILS,"$1,007.00",,,,,,,
30-Sep-14,United States,RESISTORS,"$261,608.50",,,,,,,
30-Sep-14,United States,TORTUGA RUM CAKES,"$65,760.00",,,,,,,
30-Sep-14,Canada,RUM,"$165,013.12",,,,,,,
30-Sep-14,Canada,PLUS BEVERAGE,"$23,904.00",,,,,,,
01-Oct-14,United States,FRUTEE,"$23,525.00",,,,,,,
02-Oct-14,United States,BREADFRUITS,"$3,000.00",,,,,,,
02-Oct-14,Canada,BREADFRUITS,"$2,250.00",,,,,,,
06-Oct-14,United States,RESISTORS,"$8,400.00",,,,,,,
06-Oct-14,United States,RUM,"$59,799.02",,,,,,,
06-Oct-14,United States,RUM,"$37,003.74",,,,,,,
06-Oct-14,United States,RUM,"$235,296.00",,,,,,,
06-Oct-14,United States,RUM,"$59,660.30",,,,,,,
06-Oct-14,Canada,RUM,"$121,103.84",,,,,,,
06-Oct-14,Canada,RUM,"$218,383.66",,,,,,,
07-Oct-14,United States,SAILS,$972.00,,,,,,,
07-Oct-14,United States,SAILS,"$9,893.80",,,,,,,
07-Oct-14,United States,SAILS,"$11,416.52",,,,,,,
07-Oct-14,United States,RUM,"$74,393.18",,,,,,,
07-Oct-14,Canada,RUM,"$149,543.82",,,,,,,
08-Oct-14,United States,RESISTORS,"$180,448.50",,,,,,,
08-Oct-14,United States,RESISTORS,"$10,032.00",,,,,,,
09-Oct-14,United States,BREADFRUIT,"$2,500.00",,,,,,,
09-Oct-14,United States,RESISTORS,"$77,065.76",,,,,,,
09-Oct-14,Canada,BREADFRUIT,"$2,250.00",,,,,,,
13-Oct-14,United States,UNSWEETENED BISCUITS,"$40,026.72",,,,,,,
13-Oct-14,Canada,RUM,"$218,760.18",,,,,,,
14-Oct-14,United States,RESISTORS,"$167,792.66",,,,,,,
14-Oct-14,United States,TORTUGA RUM CAKES,"$139,211.60",,,,,,,
15-Oct-14,United States,SAILS,"$2,349.80",,,,,,,
15-Oct-14,United States,RUM,"$299,225.08",,,,,,,
20-Oct-14,United States,SWEETENED BISCUITS,"$38,754.48",,,,,,,
20-Oct-14,United States,SWEETENED BISCUITS,"$41,740.20",,,,,,,
20-Oct-14,United States,RUM,"$195,798.52",,,,,,,
20-Oct-14,Canada,RUM,"$305,574.68",,,,,,,
20-Oct-14,Canada,CUT FLOWERS,"$1,875.25",,,,,,,
20-Oct-14,Canada,RUM,"$232,629.16",,,,,,,
20-Oct-14,Canada,CUT FLOWERS,"$1,781.22",,,,,,,
20-Oct-14,Canada,FRESH  PRODUCE ,"$2,750.00",,,,,,,
21-Oct-14,United States,SAILS,"$1,836.48",,,,,,,
21-Oct-14,United States,SAILS,"$8,707.14",,,,,,,
21-Oct-14,United States,SAILS,"$2,643.20",,,,,,,
21-Oct-14,United States,RESISTORS,"$289,897.24",,,,,,,
21-Oct-14,United States,RUM,"$247,359.88",,,,,,,
22-Oct-14,Canada,RUM,"$109,396.12",,,,,,,
23-Oct-14,United States,RUM,"$164,469.88",,,,,,,
23-Oct-14,United States,RUM,"$159,352.60",,,,,,,
23-Oct-14,United States,RUM,"$178,996.12",,,,,,,
23-Oct-14,United States,TORTUGA RUM CAKES,"$63,369.60",,,,,,,
24-Oct-14,United States,TORTUGA RUM CAKES,"$64,166.40",,,,,,,
27-Oct-14,United States,RUM,"$60,060.30",,,,,,,
27-Oct-14,Canada,BREADFRUIT,"$2,000.00",,,,,,,
28-Oct-14,United States,SAILS,$920.00,,,,,,,
28-Oct-14,United States,SAILS,"$24,420.00",,,,,,,
28-Oct-14,United States,SAILS,"$1,639.60",,,,,,,
28-Oct-14,United States,SAILS,"$1,026.90",,,,,,,
28-Oct-14,United States,SAILS,$976.00,,,,,,,
28-Oct-14,United States,RESISTORS,"$390,958.22",,,,,,,
28-Oct-14,United States,RUM,"$649,652.32",,,,,,,
28-Oct-14,Canada,SAILS,"$1,410.20",,,,,,,
28-Oct-14,Canada,RUM,"$218,832.96",,,,,,,
29-Oct-14,United States,RESISTORS,"$36,757.88",,,,,,,
29-Oct-14,United States,RUM,"$60,000.30",,,,,,,
29-Oct-14,Canada,RUM,"$199,590.00",,,,,,,
30-Oct-14,United States,UNSWEETENED BISCUITS,"$38,752.88",,,,,,,
30-Oct-14,Canada,SWEETENED & UNSWEETENED BISCUITS,"$38,880.00",,,,,,,
31-Oct-14,United States,RUM,"$133,661.78",,,,,,,
03-Nov-14,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
04-Nov-14,United States,SAILS,"$1,713.60",,,,,,,
04-Nov-14,United States,RUM,"$60,294.16",,,,,,,
04-Nov-14,United States,SAILS,"$1,072.00",,,,,,,
04-Nov-14,United States,RUM,"$735,236.32",,,,,,,
04-Nov-14,United States,RUM,"$118,478.40",,,,,,,
04-Nov-14,Canada,RUM,"$92,610.26",,,,,,,
04-Nov-14,Canada,RUM,"$202,072.64",,,,,,,
05-Nov-14,Canada,RUM,"$218,668.00",,,,,,,
06-Nov-14,United States,UNSWEETENED BISCUITS,"$39,072.12",,,,,,,
06-Nov-14,United States,TORTUGA RUM CAKES,"$140,034.64",,,,,,,
10-Nov-14,Canada,CUT FLOWERS,"$1,396.00",,,,,,,
10-Nov-14,Canada,CUT FLOWERS,"$2,095.08",,,,,,,
11-Nov-14,United States,SAILS,"$3,240.00",,,,,,,
11-Nov-14,United States,SAILS,"$2,056.00",,,,,,,
11-Nov-14,United States,SAILS,"$7,932.00",,,,,,,
11-Nov-14,United States,SAILS,"$2,822.70",,,,,,,
11-Nov-14,United States,SAILS,"$2,777.00",,,,,,,
11-Nov-14,United States,RESISTORS,"$253,112.06",,,,,,,
12-Nov-14,United States,RUM,"$59,475.20",,,,,,,
12-Nov-14,United States,RUM,"$459,191.84",,,,,,,
12-Nov-14,Canada,RUM,"$219,162.90",,,,,,,
18-Nov-14,United States,RESISTORS,"$2,120.00",,,,,,,
18-Nov-14,United States,SWEETENED BISCUITS,"$92,729.52",,,,,,,
18-Nov-14,United States,RUM,"$176,923.48",,,,,,,
19-Nov-14,United States,SAILS,"$3,840.00",,,,,,,
19-Nov-14,United States,SHANDY,"$18,925.00",,,,,,,
19-Nov-14,United States,SWEETENED BISCUITS,"$40,247.28",,,,,,,
19-Nov-14,United States,SAILS,"$1,032.50",,,,,,,
19-Nov-14,United States,SAILS,"$2,180.66",,,,,,,
19-Nov-14,United States,SAILS,"$1,360.80",,,,,,,
19-Nov-14,United States,RUM,"$99,549.98",,,,,,,
20-Nov-14,United States,MAGARINE,"$5,051.00",,,,,,,
20-Nov-14,United States,RESISTORS,"$222,289.98",,,,,,,
21-Nov-14,Canada,RUM,"$306,351.06",,,,,,,
25-Nov-14,United States,SWEETENED BISCUITS,"$40,871.40",,,,,,,
25-Nov-14,United States,LABELS,"$6,718.70",,,,,,,
25-Nov-14,United States,SAILS,"$2,610.00",,,,,,,
25-Nov-14,United States,SAILS,"$7,978.48",,,,,,,
25-Nov-14,United States,RESISTORS,"$136,943.06",,,,,,,
25-Nov-14,United States,RUM,"$379,666.16",,,,,,,
25-Nov-14,Canada,SAILS,$784.70,,,,,,,
27-Nov-14,United States,UNSWEETENED BISCUITS,"$40,709.16",,,,,,,
28-Nov-14,United States,KOLA TONIC,"$6,048.00",,,,,,,
28-Nov-14,United States,RESISTORS,"$3,250.00",,,,,,,
02-Dec-14,United States,RUM,"$744,932.32",,,,,,,
02-Dec-14,Canada,RUM,"$61,434.86",,,,,,,
03-Dec-14,United States,SAILS,"$1,346.00",,,,,,,
03-Dec-14,United States,RUM,"$265,731.04",,,,,,,
03-Dec-14,United States,SAILS,"$7,645.60",,,,,,,
03-Dec-14,United States,SAILS,"$1,135.30",,,,,,,
03-Dec-14,United States,RESISTORS,"$182,080.46",,,,,,,
03-Dec-14,United States,RUM,"$131,849.08",,,,,,,
03-Dec-14,Canada,RUM,"$163,107.84",,,,,,,
03-Dec-14,Canada,SAILS,"$1,406.00",,,,,,,
03-Dec-14,Canada,CUT FLOWERS,"$2,151.50",,,,,,,
03-Dec-14,Canada,CUT FLOWERS,"$2,226.58",,,,,,,
05-Dec-14,United States,RESISTORS,"$35,184.00",,,,,,,
05-Dec-14,United States,RUM,"$207,635.64",,,,,,,
09-Dec-14,United States,SAILS,"$1,359.52",,,,,,,
09-Dec-14,United States,SAILS,"$4,403.64",,,,,,,
09-Dec-14,United States,SAILS,"$7,742.00",,,,,,,
09-Dec-14,United States,SAILS,"$3,488.60",,,,,,,
09-Dec-14,Canada,RUM,"$133,445.20",,,,,,,
09-Dec-14,Canada,RUM,"$110,719.66",,,,,,,
10-Dec-14,United States,RESISTORS,"$188,280.94",,,,,,,
10-Dec-14,United States,RUM,"$60,060.30",,,,,,,
10-Dec-14,Canada,RUM,"$232,143.20",,,,,,,
11-Dec-14,United States,RUM,"$407,902.16",,,,,,,
12-Dec-14,United States,SAILS,"$6,159.80",,,,,,,
12-Dec-14,United States,SAILS,"$7,742.00",,,,,,,
15-Dec-14,United States,RUM,"$140,078.68",,,,,,,
15-Dec-14,United States,RUM,"$196,653.88",,,,,,,
16-Dec-14,United States,SAILS,"$4,822.86",,,,,,,
16-Dec-14,United States,SAILS,"$6,482.04",,,,,,,
16-Dec-14,United States,SAILS,"$5,048.22",,,,,,,
16-Dec-14,United States,RUM,"$270,487.48",,,,,,,
16-Dec-14,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
16-Dec-14,Canada,SWEET POTATOES,$400.00,,,,,,,
17-Dec-14,United States,RESISTORS,"$148,295.10",,,,,,,
17-Dec-14,United States,RUM,"$182,137.24",,,,,,,
18-Dec-14,United States,SWEETENED BISCUITS,"$39,086.16",,,,,,,
22-Dec-14,United States,RUM,"$299,225.08",,,,,,,
22-Dec-14,United States,USED MOTOR OIL,"$2,536.00",,,,,,,
22-Dec-14,United States,RUM,"$235,296.00",,,,,,,
22-Dec-14,Canada,RUM,"$228,898.04",,,,,,,
23-Dec-14,Canada,SWEETENED & UNSWEETENED BISCUITS,"$39,378.00",,,,,,,
29-Dec-14,United States,RUM,"$60,107.10",,,,,,,
29-Dec-14,United States,RUM,"$60,630.92",,,,,,,
29-Dec-14,Canada,PAINTINGS,$900.00,,,,,,,
29-Dec-14,Canada,RUM,"$229,377.98",,,,,,,
29-Dec-14,Canada,RUM,"$142,691.92",,,,,,,
31-Dec-14,United States,SWEETENED BISCUITS,"$39,780.90",,,,,,,
06-Jan-15,United States,SAILS,"$4,447.88",,,,,,,
06-Jan-15,United States,SAILS,"$2,304.00",,,,,,,
06-Jan-15,United States,SAILS,"$3,452.40",,,,,,,
07-Jan-15,United States,RUM,"$235,296.00",,,,,,,
07-Jan-15,United States,TORTUGA RUM CAKES,"$129,047.60",,,,,,,
07-Jan-15,United States,RUM,"$59,607.10",,,,,,,
08-Jan-15,United States,SWEETENED BISCUITS,"$39,597.48",,,,,,,
08-Jan-15,United States,RESISTORS,"$146,014.50",,,,,,,
09-Jan-15,United States,RUM,"$1,163,512.28",,,,,,,
12-Jan-15,United States,RESISTORS,"$2,680.00",,,,,,,
12-Jan-15,Canada,RUM,"$223,014.68",,,,,,,
12-Jan-15,Canada,CUT FLOWERS,$630.50,,,,,,,
12-Jan-15,Canada,CUT FLOWERS,"$1,312.48",,,,,,,
13-Jan-15,United States,UNSWEETENED BISCUITS,"$41,517.30",,,,,,,
13-Jan-15,United States,SAILS,"$26,394.96",,,,,,,
13-Jan-15,United States,SAILS,"$1,061.00",,,,,,,
13-Jan-15,United States,RESISTORS,"$127,023.80",,,,,,,
13-Jan-15,United States,RUM,$938.00,,,,,,,
13-Jan-15,Canada,SAILS,"$1,308.72",,,,,,,
14-Jan-15,United States,TORTUGA RUM CAKES,"$60,720.00",,,,,,,
15-Jan-15,United States,RUM,"$462,713.08",,,,,,,
16-Jan-15,United States,BREADFRUIT,"$2,500.00",,,,,,,
19-Jan-15,United States,RUM,"$559,899.24",,,,,,,
20-Jan-15,United States,SAILS,"$7,404.92",,,,,,,
20-Jan-15,United States,SAILS,"$1,147.00",,,,,,,
20-Jan-15,United States,SAILS,"$1,983.74",,,,,,,
20-Jan-15,United States,SAILS,"$1,108.00",,,,,,,
22-Jan-15,United States,BREADFRUIT,"$5,000.00",,,,,,,
22-Jan-15,United States,RESISTORS,"$354,621.22",,,,,,,
23-Jan-15,United States,RUM,"$477,461.36",,,,,,,
26-Jan-15,United States,SWEETENED BISCUITS,"$95,708.52",,,,,,,
26-Jan-15,Canada,BREADFRUIT,"$2,250.00",,,,,,,
27-Jan-15,United States,SAILS,$846.00,,,,,,,
27-Jan-15,United States,SAILS,"$3,848.26",,,,,,,
27-Jan-15,United States,SAILS,"$10,202.96",,,,,,,
27-Jan-15,United States,SAILS,"$3,892.64",,,,,,,
27-Jan-15,United States,SAILS,"$1,249.08",,,,,,,
27-Jan-15,United States,RUM,"$189,833.08",,,,,,,
27-Jan-15,United States,BEER,"$32,684.00",,,,,,,
27-Jan-15,Canada,CUT FLOWERS,"$2,518.75",,,,,,,
27-Jan-15,Canada,RUM,"$102,679.50",,,,,,,
27-Jan-15,Canada,CUT FLOWERS,"$3,057.32",,,,,,,
28-Jan-15,United States,RESISTORS,"$236,475.36",,,,,,,
28-Jan-15,United States,RUM,"$107,553.40",,,,,,,
28-Jan-15,United States,RUM,"$235,296.00",,,,,,,
28-Jan-15,United States,TORTUGA RUM CAKES,"$65,440.00",,,,,,,
28-Jan-15,Canada,RUM,"$223,320.96",,,,,,,
29-Jan-15,United States,UNSWEETENED BISCUITS,"$37,584.90",,,,,,,
30-Jan-15,United States,RUM,"$93,323.42",,,,,,,
02-Feb-15,United States,BREADFRUIT,"$2,500.00",,,,,,,
02-Feb-15,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
02-Feb-15,Canada,BREADFRUIT,"$2,250.00",,,,,,,
03-Feb-15,United States,UNSWEETENED BISCUITS,"$38,449.14",,,,,,,
03-Feb-15,United States,SAILS,"$12,602.88",,,,,,,
03-Feb-15,United States,SAILS,"$9,395.64",,,,,,,
03-Feb-15,United States,SAILS,"$4,030.00",,,,,,,
03-Feb-15,United States,SAILS,"$13,350.08",,,,,,,
03-Feb-15,United States,SAILS,"$17,211.02",,,,,,,
03-Feb-15,United States,SAILS,"$3,441.88",,,,,,,
03-Feb-15,United States,SAILS,"$2,172.92",,,,,,,
03-Feb-15,United States,SAILS,"$4,890.00",,,,,,,
03-Feb-15,United States,RUM,"$371,896.16",,,,,,,
05-Feb-15,United States,SAILS,"$1,656.00",,,,,,,
05-Feb-15,United States,RESISTORS,"$350,537.64",,,,,,,
05-Feb-15,Canada,RUM,"$34,005.44",,,,,,,
05-Feb-15,Canada,RUM,"$102,495.36",,,,,,,
06-Feb-15,United States,SAILS,"$2,172.92",,,,,,,
06-Feb-15,United States,RUM,"$120,444.18",,,,,,,
06-Feb-15,United States,RUM,"$65,136.16",,,,,,,
06-Feb-15,United States,RUM,"$31,530.44",,,,,,,
09-Feb-15,Canada,PAPAYAS,"$2,330.00",,,,,,,
10-Feb-15,United States,SAILS,"$2,899.00",,,,,,,
10-Feb-15,United States,SAILS,"$10,311.76",,,,,,,
10-Feb-15,United States,SAILS,"$1,312.80",,,,,,,
10-Feb-15,United States,RESISTORS,"$202,522.40",,,,,,,
10-Feb-15,United States,RUM,"$437,107.76",,,,,,,
10-Feb-15,United States,RUM,"$162,583.24",,,,,,,
10-Feb-15,Canada,SAILS,"$2,396.00",,,,,,,
11-Feb-15,United States,TORTUGA RUM CAKES,"$69,347.66",,,,,,,
11-Feb-15,Canada,RUM,"$223,470.90",,,,,,,
12-Feb-15,United States,SWEETENED BISCUITS,"$37,696.44",,,,,,,
12-Feb-15,United States,FLAVOURED SYRUPS,"$43,945.00",,,,,,,
13-Feb-15,United States,CONDIMENTS,"$13,629.50",,,,,,,
13-Feb-15,United States,BREADFRUIT,"$2,500.00",,,,,,,
13-Feb-15,United States,RESISTORS,"$11,592.00",,,,,,,
13-Feb-15,United States,RUM,"$66,562.38",,,,,,,
16-Feb-15,United States,RUM,"$266,497.66",,,,,,,
16-Feb-15,Canada,RUM,"$222,820.36",,,,,,,
17-Feb-15,United States,SAILS,"$4,779.14",,,,,,,
17-Feb-15,United States,SAILS,"$1,110.00",,,,,,,
17-Feb-15,United States,SAILS,$950.00,,,,,,,
17-Feb-15,United States,SAILS,"$3,840.00",,,,,,,
17-Feb-15,United States,RUM,"$131,849.08",,,,,,,
17-Feb-15,United States,RUM,"$167,769.88",,,,,,,
17-Feb-15,Canada,CUT FLOWERS,"$2,537.00",,,,,,,
17-Feb-15,Canada,CUT FLOWERS,"$2,759.08",,,,,,,
18-Feb-15,United States,RUM,"$66,562.38",,,,,,,
19-Feb-15,United States,RESISTORS,"$234,664.90",,,,,,,
23-Feb-15,United States,SWEETENED BISCUITS,"$39,287.60",,,,,,,
24-Feb-15,United States,SAILS,"$10,835.12",,,,,,,
24-Feb-15,United States,SAILS,"$4,632.40",,,,,,,
24-Feb-15,United States,SAILS,"$4,414.00",,,,,,,
24-Feb-15,United States,SAILS,"$6,944.40",,,,,,,
24-Feb-15,United States,SAILS,"$4,074.02",,,,,,,
24-Feb-15,United States,SAILS,"$3,566.10",,,,,,,
24-Feb-15,United States,SAILS,$958.40,,,,,,,
25-Feb-15,United States,RUM,"$176,983.48",,,,,,,
25-Feb-15,United States,TORTUGA RUM CAKES,"$135,450.00",,,,,,,
26-Feb-15,United States,SWEETENED BISCUITS,"$47,563.20",,,,,,,
26-Feb-15,United States,RESISTORS,"$166,208.06",,,,,,,
27-Feb-15,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
02-Mar-15,United States,RUM,"$59,817.64",,,,,,,
02-Mar-15,United States,RUM,"$177,136.48",,,,,,,
02-Mar-15,United States,RUM,"$60,560.94",,,,,,,
02-Mar-15,United States,RUM,"$235,296.00",,,,,,,
03-Mar-15,United States,SAILS,"$4,264.00",,,,,,,
03-Mar-15,United States,SAILS,"$4,267.04",,,,,,,
03-Mar-15,United States,SAILS,"$4,644.00",,,,,,,
03-Mar-15,United States,SAILS,"$4,157.12",,,,,,,
03-Mar-15,United States,SAILS,"$13,000.00",,,,,,,
03-Mar-15,United States,SAILS,"$1,195.00",,,,,,,
03-Mar-15,United States,SAILS,"$1,100.00",,,,,,,
03-Mar-15,United States,RESISTORS,"$307,727.80",,,,,,,
03-Mar-15,United States,RUM,"$948,107.00",,,,,,,
03-Mar-15,Canada,RUM,$200.00,,,,,,,
05-Mar-15,Canada,RUM,"$111,838.64",,,,,,,
06-Mar-15,United States,LABELS,$588.34,,,,,,,
06-Mar-15,United States,RESISTORS,"$210,962.90",,,,,,,
06-Mar-15,United States,LABELS,$403.00,,,,,,,
06-Mar-15,Canada,SWEETENED & UNSWEETENED BISCUITS,"$72,822.10",,,,,,,
06-Mar-15,Canada,RUM,"$216,094.30",,,,,,,
10-Mar-15,United States,SAILS,"$5,420.00",,,,,,,
10-Mar-15,United States,SWEETENED BISCUITS,"$79,615.62",,,,,,,
10-Mar-15,United States,SAILS,"$3,874.72",,,,,,,
10-Mar-15,United States,SAILS,"$2,188.24",,,,,,,
10-Mar-15,United States,SAILS,"$5,541.72",,,,,,,
10-Mar-15,United States,SAILS,"$15,645.28",,,,,,,
10-Mar-15,United States,SAILS,"$19,304.00",,,,,,,
10-Mar-15,United States,SAILS,"$2,170.76",,,,,,,
10-Mar-15,United States,RUM,"$714,541.12",,,,,,,
10-Mar-15,United States,RUM,"$179,918.68",,,,,,,
10-Mar-15,Canada,SAILS,"$1,817.00",,,,,,,
10-Mar-15,Canada,BREADFRUIT,"$2,000.00",,,,,,,
11-Mar-15,United States,KOLA TONIC,"$6,048.00",,,,,,,
11-Mar-15,United States,MAGARINE,"$6,027.20",,,,,,,
11-Mar-15,United States,RESISTORS,"$269,373.86",,,,,,,
11-Mar-15,Canada,CUT FLOWERS,"$2,477.00",,,,,,,
11-Mar-15,Canada,CUT FLOWERS,"$2,624.96",,,,,,,
13-Mar-15,United States,BREADFRUIT,"$2,500.00",,,,,,,
13-Mar-15,United States,RUM,"$454,582.16",,,,,,,
13-Mar-15,United States,RUM,"$154,145.08",,,,,,,
13-Mar-15,Canada,BREADFRUIT,"$2,000.00",,,,,,,
16-Mar-15,United States,SWEETENED BISCUITS,"$96,682.52",,,,,,,
17-Mar-15,United States,SAILS,"$4,220.00",,,,,,,
17-Mar-15,United States,SAILS,"$1,700.00",,,,,,,
17-Mar-15,United States,SAILS,"$12,612.00",,,,,,,
17-Mar-15,United States,SAILS,"$1,306.80",,,,,,,
17-Mar-15,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
18-Mar-15,United States,JUICE DRINKS,"$31,200.00",,,,,,,
18-Mar-15,Canada,RUM,"$431,067.16",,,,,,,
19-Mar-15,United States,JUICE DRINKS,"$29,925.00",,,,,,,
19-Mar-15,United States,PLUS,"$28,524.00",,,,,,,
19-Mar-15,Canada,SYRUPS,"$28,200.00",,,,,,,
23-Mar-15,United States,UNSWEETENED BISCUITS,"$39,316.38",,,,,,,
23-Mar-15,United States,RESISTORS,"$155,023.50",,,,,,,
23-Mar-15,United States,RUM,"$146,345.08",,,,,,,
24-Mar-15,Canada,RUM,"$135,820.16",,,,,,,
24-Mar-15,Canada,RUM,"$87,286.08",,,,,,,
24-Mar-15,Canada,MARGARINE,"$6,207.00",,,,,,,
24-Mar-15,Canada,PEPPER,"$13,975.60",,,,,,,
25-Mar-15,United States,SAILS,"$4,220.00",,,,,,,
25-Mar-15,United States,SAILS,"$1,006.00",,,,,,,
25-Mar-15,United States,SAILS,"$4,776.00",,,,,,,
25-Mar-15,United States,SAILS,"$10,660.00",,,,,,,
25-Mar-15,United States,SAILS,"$4,826.20",,,,,,,
25-Mar-15,United States,RUM,"$114,336.78",,,,,,,
25-Mar-15,United States,TORTUGA RUM CAKES,"$70,020.00",,,,,,,
25-Mar-15,United States,BEER,"$30,728.00",,,,,,,
25-Mar-15,Canada,SAILS,"$9,881.00",,,,,,,
26-Mar-15,United States,LABELS,"$5,645.08",,,,,,,
26-Mar-15,Canada,CLAYTONS KOLA TONIC,"$4,324.00",,,,,,,
27-Mar-15,United States,RESISTORS,"$211,189.92",,,,,,,
27-Mar-15,United States,RUM,"$59,606.24",,,,,,,
27-Mar-15,United States,RUM,"$34,968.64",,,,,,,
27-Mar-15,United States,RUM,"$28,960.00",,,,,,,
27-Mar-15,Canada,RUM,"$121,674.14",,,,,,,
27-Mar-15,Canada,RUM,"$215,660.04",,,,,,,
27-Mar-15,Canada,JUICE DRINKS,"$7,830.00",,,,,,,
30-Mar-15,United States,RUM,"$501,024.84",,,,,,,
31-Mar-15,United States,RUM,"$121,425.98",,,,,,,
31-Mar-15,United States,SAILS,"$2,130.00",,,,,,,
31-Mar-15,United States,SAILS,"$7,035.10",,,,,,,
31-Mar-15,United States,SAILS,"$6,041.00",,,,,,,
31-Mar-15,United States,SAILS,"$9,870.44",,,,,,,
31-Mar-15,United States,SAILS,"$5,303.00",,,,,,,
31-Mar-15,United States,SAILS,"$1,331.92",,,,,,,
31-Mar-15,United States,SAILS,"$1,049.08",,,,,,,
31-Mar-15,United States,RUM,"$173,525.08",,,,,,,
31-Mar-15,United States,RUM,"$156,501.88",,,,,,,
31-Mar-15,Canada,SAILS,"$9,802.00",,,,,,,
31-Mar-15,Canada,SAILS,"$2,151.00",,,,,,,
31-Mar-15,Canada,BEER,"$49,860.00",,,,,,,
01-Apr-15,United States,TORTUGA RUM CAKES,"$66,240.00",,,,,,,
07-Apr-15,United States,RESISTORS,"$313,832.68",,,,,,,
07-Apr-15,Canada,PAINTING,$900.00,,,,,,,
08-Apr-15,United States,SAILS,"$3,192.00",,,,,,,
08-Apr-15,United States,SAILS,"$8,512.78",,,,,,,
08-Apr-15,United States,SAILS,"$20,135.90",,,,,,,
08-Apr-15,United States,SAILS,"$1,395.00",,,,,,,
08-Apr-15,United States,STRAW HANDBAGS,$306.00,,,,,,,
08-Apr-15,United States,SAILS,"$2,200.00",,,,,,,
08-Apr-15,United States,ESSENCE,"$58,357.48",,,,,,,
08-Apr-15,Canada,SAILS,"$3,790.00",,,,,,,
